Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,Signal Type,Track Level/Price($),Price on Latest Trading day vs Track Level,"Reference Upmove or Downmove start Date/Price($), end Date/Price($)",Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),"Level, Trendpulse start Date/Price($)",Trendpulse Breakout Date/Price($),Earliest Unconfirmed Signal Date/Price($),Time from Latest Trading day to Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,TrendPulse Start/End (Date and Price($)),Divergence Start/End (Date and Price [$]),Divergence Duration (days) (Max/Min/Avg),"Sigmashell, Success Rate of Past Analysis [%]",Spread,"Divergence observed with, Signal Type","Divergence Start (Date, Price)"
TRENDPULSE,"QQQ, Long, 2025-10-26 (Price: 617.1)",No Exit Yet,"15.25%, 6.5 months","88.89%, Past 10 years, 18","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2026-05-08 (Price: 711.23), 15.25% above",6.5 months,607.14,No Information,No Information,No Information,No Information,12.09%/1.74%/6.41%,"10.15%, 35.46%",4.2 months/1.2 month/2.2 months,2026-04-26/2025-12-17/2026-01-29,7.81%,12.14%,-4.33%,0.34,0.81,697.8784/656.6561/920.5/No Horizontal Resistance/No Target/836.2536/No EMA 200 Target,422.67/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level/533.99,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2016-04-24 (Price: 111.44)",2025-10-19 (Price: 603.93),2025-10-23 (Price: 610.58),201/197/194 days,17.77% above/16.48% above/15.25% above,2016-04-24 (Price: 111.44)/2025-10-26 (Price: 596.1121),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"EFN.TO, Long, 2025-10-26 (Price: 37.71)",No Exit Yet,"-25.75%, 6.5 months","100.0%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2026-05-08 (Price: 28.0), 25.75% below",6.5 months,37.34,No Information,No Information,No Information,No Information,26.0%/2.25%/9.22%,"-0.0%, 76.43%",6.1 months/1.4 month/2.7 months,2026-07-18/2025-12-25/2026-02-20,-1.8%,9.59%,-11.39%,0.83,0.48,40.4704/41.1869/50.8/No Horizontal Resistance/45.1741/70.5281/No EMA 200 Target,36.01/11.7733/29.5041/No stop loss/No F-Track Level/No F-Track Level/32.61,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"8, 2016-05-29 (Price: 15.89)",2025-10-12 (Price: 36.73),2025-10-23 (Price: 37.42),208/197/194 days,23.77% below/25.17% below/25.75% below,2016-05-29 (Price: 15.89)/2025-10-26 (Price: 36.5305),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MEL.NZ, Long, 2025-10-22 (Price: 5.98)",No Exit Yet,"-3.68%, 6.6 months","94.59%, Past 4 years, 37","Daily, is CONFIRMED on 2025-10-22",Already confirmed,"2026-05-08 (Price: 5.76), 3.68% below",6.6 months,5.85,No Information,No Information,No Information,No Information,6.0%/0.46%/2.59%,"6.51%, 16.22%",8.3 months/20 days/2.1 months,2026-10-17/2025-11-19/2026-01-21,13.84%,2.96%,10.88%,0.23,0.15,6.1456/6.1349/6.16/6.825/7.4565/8.4213/No EMA 200 Target,5.8/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.75,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"4, 2024-05-23 (Price: 6.28)",2025-10-22 (Price: 5.98),2025-10-22 (Price: 5.98),198/198/198 days,3.68% below/3.68% below/3.68% below,2024-05-23 (Price: 6.28)/2025-10-22 (Price: 5.887),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"HDFCBANK.NS, Long, 2025-10-20 (Price: 1002.95)",No Exit Yet,"-22.14%, 6.7 months","100.0%, Past 4 years, 19","Daily, is CONFIRMED on 2025-10-20",Already confirmed,"2026-05-08 (Price: 780.85), 22.14% below",6.7 months,997.0,No Information,No Information,No Information,No Information,8.15%/1.92%/3.76%,"-0.0%, 9.57%",3 months/6 days/1.2 month,2026-02-27/2025-10-28/2025-12-11,14.18%,6.24%,7.94%,1.18,0.33,1028.3246/1040.6609/1215.77/1004.15/1098.0619/1305.7899/No EMA 200 Target,945.05/640.9/962.8007/765.1075/No F-Track Level/No F-Track Level/935.19,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2020-01-13 (Price: 648.25)",2025-10-20 (Price: 1002.95),2025-10-20 (Price: 1002.95),200/200/200 days,22.14% below/22.14% below/22.14% below,2020-01-13 (Price: 648.25)/2025-10-20 (Price: 997.0982),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"XLU, Long, 2025-10-19 (Price: 45.785)",No Exit Yet,"-2.33%, 6.7 months","82.14%, Past 10 years, 28","Weekly, is CONFIRMED on 2025-10-17",Already confirmed,"2026-05-08 (Price: 44.72), 2.33% below",6.7 months,45.13,No Information,No Information,No Information,No Information,14.1%/1.28%/7.09%,"9.77%, 32.06%",10 months/1.2 month/4 months,2026-12-27/2025-12-10/2026-04-10,5.54%,4.8%,0.74%,0.31,0.23,47.8224/49.0312/58.29/No Horizontal Resistance/49.4858/72.2363/No EMA 200 Target,41.74/29.76/35.4254/26.7354/No F-Track Level/No F-Track Level/40.73,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2016-04-03 (Price: 24.94)",2025-10-12 (Price: 45.1),2025-10-19 (Price: 45.785),208/201/201 days,0.84% below/2.33% below/2.33% below,2016-04-03 (Price: 24.94)/2025-10-19 (Price: 44.9766),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MEL.NZ, Long, 2025-10-12 (Price: 5.98)",No Exit Yet,"-3.68%, 6.9 months","100.0%, Past 10 years, 20","Weekly, is CONFIRMED on 2025-10-10",Already confirmed,"2026-05-08 (Price: 5.76), 3.68% below",6.9 months,5.9,No Information,No Information,No Information,No Information,24.31%/3.73%/10.23%,"-0.0%, 22.1%",3.3 months/1.4 month/1.8 month,2026-03-04/2025-12-11/2025-12-29,11.03%,7.59%,3.44%,0.58,0.4,6.5158/6.5918/6.45/6.825/7.4565/8.4213/No EMA 200 Target,5.56/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.75,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"0, 2024-06-02 (Price: 6.76)",2025-10-12 (Price: 5.98),2025-10-10 (Price: 5.98),208/210/208 days,3.68% below/3.68% below/3.68% below,2024-06-02 (Price: 6.76)/2025-10-12 (Price: 5.7725),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MEL.NZ, Long, 2025-10-09 (Price: 6.02)",No Exit Yet,"-4.32%, 7 months","94.59%, Past 4 years, 37","Daily, is CONFIRMED on 2025-10-09",Already confirmed,"2026-05-08 (Price: 5.76), 4.32% below",7 months,5.93,No Information,No Information,No Information,No Information,6.0%/0.46%/2.59%,"6.51%, 16.22%",8.3 months/20 days/2.1 months,2026-10-04/2025-11-06/2026-01-08,13.84%,2.96%,10.88%,0.23,0.15,6.1868/6.1759/6.18/6.825/7.4565/8.4213/No EMA 200 Target,5.57/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.75,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"4, 2024-05-23 (Price: 6.28)",2025-10-08 (Price: 5.96),2025-10-09 (Price: 6.02),212/211/211 days,3.36% below/4.32% below/4.32% below,2024-05-23 (Price: 6.28)/2025-10-09 (Price: 5.8849),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"NAUKRI.NS, Long, 2025-10-07 (Price: 1383.6)",No Exit Yet,"-29.29%, 7.1 months","96.77%, Past 4 years, 31","Daily, is CONFIRMED on 2025-10-07",Already confirmed,"2026-05-08 (Price: 978.35), 29.29% below",7.1 months,1379.9,No Information,No Information,No Information,No Information,11.41%/0.45%/4.7%,"0.68%, 29.37%",2.1 months/7 days/21 days,2026-01-06/2025-10-17/2025-11-06,17.58%,7.62%,9.96%,0.94,0.39,1437.6988/1448.6292/1648.91/1483.595/2223.4618/2377.3661/1446.05,1309.3/662.12/1095.4447/920.5126/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"0, 2025-01-06 (Price: 1825.78)",2025-10-06 (Price: 1379.9),2025-10-07 (Price: 1383.6),214/213/213 days,29.1% below/29.29% below/29.29% below,2025-01-06 (Price: 1825.78)/2025-10-07 (Price: 1334.629),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"NVDA, Long, 2025-10-05 (Price: 187.62)",No Exit Yet,"14.7%, 7.2 months","86.36%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-10-03",Already confirmed,"2026-05-08 (Price: 215.2), 14.7% above",7.2 months,180.43,No Information,No Information,No Information,No Information,43.5%/5.43%/14.45%,"26.78%, 65.96%",1.6 year/1.2 month/4.1 months,2028-01-17/2025-11-26/2026-03-30,14.31%,32.67%,-18.36%,0.35,1.39,214.2245/214.7311/299.24/No Horizontal Resistance/239.8943/283.6698/No EMA 200 Target,167.02/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/143.06,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"0, 2016-08-21 (Price: 1.5875)",2025-09-21 (Price: 176.67),2025-10-03 (Price: 187.62),229/217/215 days,21.81% above/14.7% above/14.7% above,2016-08-21 (Price: 1.5875)/2025-10-05 (Price: 169.339),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"COIN, Long, 2025-10-03 (Price: 380.02)",No Exit Yet,"-47.07%, 7.2 months","75.0%, Past 4 years, 24","Daily, is CONFIRMED on 2025-10-03",Already confirmed,"2026-05-08 (Price: 201.16), 47.07% below",7.2 months,373.35,No Information,No Information,No Information,No Information,34.91%/8.5%/15.93%,"53.97%, 78.08%",4.7 months/6 days/29 days,2026-04-25/2025-10-11/2025-11-14,12.88%,-6.76%,19.64%,0.2,0.3,443.0273/440.5572/449.75/No Horizontal Resistance/494.3788/524.6349/No EMA 200 Target,306.69/86.505/359.5789/234.936/No F-Track Level/No F-Track Level/274.36,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2024-06-06 (Price: 263.8)",2025-10-02 (Price: 372.07),2025-10-03 (Price: 380.02),218/217/217 days,45.93% below/47.07% below/47.07% below,2024-06-06 (Price: 263.8)/2025-10-03 (Price: 354.75),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"IBIT, Long, 2025-10-02 (Price: 68.77)",No Exit Yet,"-33.91%, 7.3 months","100.0%, Past 4 years, 8","Daily, is CONFIRMED on 2025-10-02",Already confirmed,"2026-05-08 (Price: 45.45), 33.91% below",7.3 months,67.76,No Information,No Information,No Information,No Information,7.07%/4.18%/5.87%,"-0.0%, 8.48%",1.8 month/6 days/23 days,2025-12-19/2025-10-10/2025-11-04,32.48%,18.15%,14.33%,1.51,0.79,77.1187/72.8068/69.44/No Horizontal Resistance/70.3093/87.2457/No EMA 200 Target,61.94/41.99/60.36/52.8569/No F-Track Level/No F-Track Level/58.09,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2025-08-13 (Price: 69.89)",2025-09-30 (Price: 65.0),2025-10-02 (Price: 68.77),220/218/218 days,30.08% below/33.91% below/33.91% below,2025-08-13 (Price: 69.89)/2025-10-02 (Price: 65.9),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"EEM, Long, 2025-09-30 (Price: 53.4)",2026-04-30 (Price: 63.99),"19.83%, 7.1 months","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-05-08 (Price: 67.94), 27.23% above",7.3 months,49.41,No Information,No Information,No Information,No Information,23.15%/1.8%/14.25%,"17.13%, 38.01%",1.6 year/4 months/8.4 months,2028-01-12/2026-03-22/2026-09-30,2.8%,5.35%,-2.55%,0.28,0.27,63.6581/61.0095/73.28/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,36.7/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/46.03,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets),"4, 2004-04-30 (Price: 20.2667)",2025-09-30 (Price: 53.4),2025-09-29 (Price: 53.19),220/221/220 days,27.23% above/27.73% above/27.23% above,2004-04-30 (Price: 20.2667)/2025-09-30 (Price: 49.9376),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"SPY, Long, 2025-09-30 (Price: 666.18)",No Exit Yet,"10.72%, 7.3 months","80.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-05-08 (Price: 737.62), 10.72% above",7.3 months,637.5,No Information,No Information,No Information,No Information,13.4%/8.58%/11.25%,"5.51%, 13.47%",1.1 year/4 months/8.8 months,2027-04-26/2026-03-22/2026-10-17,5.38%,5.02%,0.36%,0.53,0.26,765.9071/741.1252/1004.58/No Horizontal Resistance/969.1148/1522.3697/No EMA 200 Target,554.54/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level/600.46,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets),"0, 2003-06-30 (Price: 102.18)",2025-09-30 (Price: 666.18),2025-09-30 (Price: 666.18),220/220/220 days,10.72% above/10.72% above/10.72% above,2003-06-30 (Price: 102.18)/2025-09-30 (Price: 638.4395),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"FBU.NZ, Long, 2025-09-30 (Price: 3.37)",No Exit Yet,"-16.32%, 7.3 months","80.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-05-08 (Price: 2.82), 16.32% below",7.3 months,3.13,No Information,No Information,No Information,No Information,26.1%/3.25%/14.68%,"37.82%, 49.28%",1.3 year/5 months/10.1 months,2027-08-08/2026-05-05/2026-12-12,4.05%,0.74%,3.31%,-0.09,0.01,3.766/3.8647/4.29/7.985/12.7156/14.3053/No EMA 200 Target,2.83/2.82/3.1474/No stop loss/No F-Track Level/No F-Track Level/3.1,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets),"4, 2024-01-31 (Price: 4.9)",2025-08-31 (Price: 3.15),2025-09-25 (Price: 3.16),250/225/220 days,10.48% below/10.76% below/16.32% below,2024-01-31 (Price: 4.9)/2025-09-30 (Price: 2.936),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"HOOD, Long, 2025-09-30 (Price: 143.18)",No Exit Yet,"-46.2%, 7.3 months","100.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-09-30",Already confirmed,"2026-05-08 (Price: 77.03), 46.2% below",7.3 months,135.67,No Information,No Information,No Information,No Information,22.22%/3.89%/10.22%,"-0.0%, 47.66%",3.7 months/6 days/29 days,2026-03-09/2025-10-08/2025-11-11,67.82%,12.33%,55.49%,1.42,0.67,172.4889/157.813/200.38/No Horizontal Resistance/164.8517/245.4076/No EMA 200 Target,100.82/8.2917/115.0659/84.2959/No F-Track Level/No F-Track Level/70.24,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"4, 2021-09-23 (Price: 47.84)",2025-09-29 (Price: 136.72),2025-09-30 (Price: 143.18),221/220/220 days,43.66% below/46.2% below/46.2% below,2021-09-23 (Price: 47.84)/2025-09-30 (Price: 131.0534),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"AEM.TO, Long, 2025-09-30 (Price: 234.4)",2026-05-08 (Price: 264.48),"12.83%, 7.3 months","94.12%, Past 20 years, 17","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-05-08 (Price: 264.48), 12.83% above",7.3 months,200.18,No Information,No Information,No Information,No Information,119.13%/3.75%/48.89%,"19.32%, 59.99%",2 years/5.1 months/11.5 months,2028-08-07/2026-05-09/2027-02-11,12.24%,8.78%,3.46%,1.44,0.44,270.1226/348.9982/366.4/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,61.72/60.0025/193.9088/163.0279/No F-Track Level/No F-Track Level/159.65,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets),"2, 2001-05-31 (Price: 14.4)",2025-09-30 (Price: 234.4),2025-09-25 (Price: 223.0),220/225/220 days,12.83% above/18.6% above/12.83% above,2001-05-31 (Price: 14.4)/2025-09-30 (Price: 200.3445),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"IMO.TO, Long, 2025-09-30 (Price: 126.19)",2026-05-08 (Price: 173.7),"37.65%, 7.3 months","100.0%, Past 20 years, 23","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-05-08 (Price: 173.7), 37.65% above",7.3 months,124.35,No Information,No Information,No Information,No Information,56.58%/11.5%/29.53%,"-0.0%, 64.29%",3.9 years/5.1 months/1.1 year,2031-04-25/2026-05-09/2027-04-26,9.8%,7.48%,2.32%,1.35,0.39,166.3941/163.4539/192.6/No Horizontal Resistance/129.8192/200.2184/No EMA 200 Target,88.59/60.8067/86.3092/No stop loss/No F-Track Level/No F-Track Level/104.72,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets),"0, 2001-09-30 (Price: 15.5)",2025-09-30 (Price: 126.19),2025-09-10 (Price: 126.79),220/240/220 days,37.65% above/37.0% above/37.65% above,2001-09-30 (Price: 15.5)/2025-09-30 (Price: 122.7883),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"SONY, Long, 2025-09-26 (Price: 29.78)",No Exit Yet,"-32.34%, 7.5 months","85.0%, Past 4 years, 20","Daily, is CONFIRMED on 2025-09-26",Already confirmed,"2026-05-08 (Price: 20.15), 32.34% below",7.5 months,29.62,No Information,No Information,No Information,No Information,5.66%/0.97%/4.04%,"9.71%, 32.85%",1.5 month/7 days/21 days,2025-11-30/2025-10-06/2025-10-26,9.17%,5.34%,3.83%,0.23,0.27,31.4685/30.9831/37.0/No Horizontal Resistance/33.2191/35.3948/No EMA 200 Target,26.95/14.992/26.0795/24.8529/No F-Track Level/No F-Track Level/24.72,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2022-05-04 (Price: 17.742)",2025-09-26 (Price: 29.78),2025-09-26 (Price: 29.78),224/224/224 days,32.34% below/32.34% below/32.34% below,2022-05-04 (Price: 17.742)/2025-09-26 (Price: 29.566),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"ORCL, Long, 2025-09-21 (Price: 308.66)",No Exit Yet,"-36.52%, 7.6 months","96.67%, Past 10 years, 30","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2026-05-08 (Price: 195.95), 36.52% below",7.6 months,306.45,No Information,No Information,No Information,No Information,21.25%/1.92%/7.53%,"11.71%, 25.99%",1.3 year/28 days/2.5 months,2027-07-30/2025-10-31/2026-01-07,9.45%,8.05%,1.4%,0.77,0.41,348.971/331.9021/468.66/No Horizontal Resistance/No Target/376.1425/No EMA 200 Target,226.13/82.7925/233.7381/167.1709/No F-Track Level/No F-Track Level/188.37,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2016-03-27 (Price: 42.0)",2025-09-14 (Price: 292.18),2025-09-19 (Price: 308.66),236/231/229 days,32.94% below/36.52% below/36.52% below,2016-03-27 (Price: 42.0)/2025-09-21 (Price: 271.0332),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"NAUKRI.NS, Long, 2025-09-21 (Price: 1376.1)",No Exit Yet,"-28.9%, 7.6 months","96.43%, Past 10 years, 28","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2026-05-08 (Price: 978.35), 28.9% below",7.6 months,1360.0,No Information,No Information,No Information,No Information,20.0%/4.79%/10.13%,"33.02%, 50.68%",7.9 months/1.2 month/3.3 months,2026-08-30/2025-11-12/2026-02-11,9.94%,12.88%,-2.94%,0.65,0.63,1571.919/1515.4989/1645.91/1483.595/2223.4618/2377.3661/1465.78,1332.0/662.12/1095.4447/920.5126/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2025-01-12 (Price: 1825.78)",2025-09-14 (Price: 1360.6),2025-09-17 (Price: 1375.0),236/233/229 days,28.09% below/28.85% below/28.9% below,2025-01-12 (Price: 1825.78)/2025-09-21 (Price: 1320.5183),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"JD, Long, 2025-09-14 (Price: 33.67)",No Exit Yet,"-10.51%, 7.9 months","77.78%, Past 10 years, 9","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2026-05-08 (Price: 30.13), 10.51% below",7.9 months,31.66,No Information,No Information,No Information,No Information,21.39%/10.27%/16.02%,"63.97%, 76.21%",5.8 months/1.9 month/3.5 months,2026-05-24/2025-12-05/2026-02-13,-14.42%,2.3%,-16.72%,-0.19,0.22,34.9932/39.0639/41.34/92.73/97.2627/102.2552/35.72,30.91/24.07/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2025-03-09 (Price: 46.445)",2025-08-31 (Price: 31.07),2025-09-11 (Price: 34.4),250/239/236 days,3.03% below/12.41% below/10.51% below,2025-03-09 (Price: 46.445)/2025-09-14 (Price: 29.5274),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"BYD.TO, Long, 2025-09-14 (Price: 236.56)",No Exit Yet,"-33.15%, 7.9 months","86.21%, Past 10 years, 29","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2026-05-08 (Price: 158.14), 33.15% below",7.9 months,233.59,No Information,No Information,No Information,No Information,13.87%/2.81%/7.01%,"14.41%, 50.63%",7.2 months/28 days/4 months,2026-07-23/2025-10-24/2026-03-06,10.59%,13.53%,-2.94%,0.41,0.7,253.7343/253.1429/331.53/256.6133/367.2583/388.6839/No EMA 200 Target,187.77/198.575/229.0045/147.1212/No F-Track Level/No F-Track Level/215.55,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2016-04-03 (Price: 78.27)",2025-09-14 (Price: 236.56),2025-09-09 (Price: 235.35),236/241/236 days,33.15% below/32.81% below/33.15% below,2016-04-03 (Price: 78.27)/2025-09-14 (Price: 230.5957),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MAZDOCK.NS, Long, 2025-09-14 (Price: 2924.7)",No Exit Yet,"-9.14%, 7.9 months","100.0%, Past 10 years, 7","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2026-05-08 (Price: 2657.3), 9.14% below",7.9 months,2675.0,No Information,No Information,No Information,No Information,74.79%/17.57%/47.68%,"-0.0%, 25.09%",5.1 months/1.4 month/2.4 months,2026-04-23/2025-11-13/2025-12-27,77.4%,54.38%,23.02%,1.03,2.08,4482.1028/4319.197/2927.88/No Horizontal Resistance/4090.5272/4287.3338/No EMA 200 Target,2603.1/113.85/2784.682/1843.1138/No F-Track Level/No F-Track Level/2694.7,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"0, 2024-07-07 (Price: 2930.0)",2025-09-07 (Price: 2670.7),2025-09-12 (Price: 2924.7),243/238/236 days,0.5% below/9.14% below/9.14% below,2024-07-07 (Price: 2930.0)/2025-09-14 (Price: 2649.9944),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MEL.NZ, Long, 2025-09-08 (Price: 5.87)",No Exit Yet,"-1.87%, 8.1 months","94.59%, Past 4 years, 37","Daily, is CONFIRMED on 2025-09-08",Already confirmed,"2026-05-08 (Price: 5.76), 1.87% below",8.1 months,5.74,No Information,No Information,No Information,No Information,6.0%/0.46%/2.59%,"6.51%, 16.22%",8.3 months/20 days/2.1 months,2026-09-03/2025-10-06/2025-12-08,13.84%,2.96%,10.88%,0.23,0.15,6.0326/6.022/5.95/6.825/7.4565/8.4564/No EMA 200 Target,5.42/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/5.76,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2025-06-17 (Price: 5.995)",2025-09-04 (Price: 5.72),2025-09-08 (Price: 5.87),246/242/242 days,0.7% above/1.87% below/1.87% below,2025-06-17 (Price: 5.995)/2025-09-08 (Price: 5.6055),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MEL.NZ, Long, 2025-09-03 (Price: 5.9)",No Exit Yet,"-2.37%, 8.2 months","94.59%, Past 4 years, 37","Daily, is CONFIRMED on 2025-09-03",Already confirmed,"2026-05-08 (Price: 5.76), 2.37% below",8.2 months,5.85,No Information,No Information,No Information,No Information,6.0%/0.46%/2.59%,"6.51%, 16.22%",8.3 months/20 days/2.1 months,2026-08-29/2025-10-01/2025-12-03,13.84%,2.96%,10.88%,0.23,0.15,6.0634/6.0528/5.96/6.825/7.4565/8.4564/No EMA 200 Target,5.42/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/5.77,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2025-06-17 (Price: 5.995)",2025-09-01 (Price: 5.84),2025-09-03 (Price: 5.9),249/247/247 days,1.37% below/2.37% below/2.37% below,2025-06-17 (Price: 5.995)/2025-09-03 (Price: 5.6301),No Information,No Information,No Information,No Information,No Information,No Information
