Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
SIGMASHELL,"BDGI.TO, Long, 2026-03-06 (Price: 66.68)",2026-05-11 (Price: 82.0),"22.98%, 2.2 months","100.0%, Past 5 years, 6","Daily, was CONFIRMED on 2026-03-06",Already confirmed,"2026-05-14 (Price: 81.88), 22.8% above",2.3 months,67.89,"-3.22, 65.0%",No Information,No Information,No Information,No Information,No Information,16.6%/1.72%/8.9%,"-0.0%, 21.42%",4.8 months/1.2 month/2.9 months,2026-09-30/2026-04-27/2026-07-10,11.17%,8.72%,2.45%,0.8,0.46,68.127/72.6145/79.9248/No Horizontal Resistance/79.9248/84.3122/67.77,65.8/24.32/58.0566/53.241/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
SIGMASHELL,"BABA, Long, 2026-03-03 (Price: 135.59)",2026-05-12 (Price: 134.78),"-0.6%, 2.3 months","75.0%, Past 5 years, 16","Daily, was CONFIRMED on 2026-03-03",Already confirmed,"2026-05-14 (Price: 141.12), 4.08% above",2.4 months,136.38,"-5.71, 75.0%",No Information,No Information,No Information,No Information,No Information,70.32%/2.42%/19.21%,"29.44%, 56.8%",1.1 year/1.6 month/4.1 months,2027-09-27/2026-05-11/2026-08-26,29.01%,2.08%,26.93%,0.36,0.19,148.6338/161.6368/395.5515/181.595/395.5515/453.696/149.06,118.09/67.495/108.0763/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
SIGMASHELL,"NVO, Long, 2026-02-23 (Price: 39.63)",2026-05-14 (Price: 45.8),"15.57%, 2.7 months","73.33%, Past 5 years, 15","Daily, was CONFIRMED on 2026-02-23",Already confirmed,"2026-05-14 (Price: 45.8), 15.57% above",2.7 months,40.19,"-4.56, 100.0%",No Information,No Information,No Information,No Information,No Information,22.75%/0.61%/12.66%,"46.11%, 59.83%",6.4 months/1.4 month/3 months,2026-11-28/2026-04-24/2026-07-03,-6.92%,8.96%,-15.88%,-0.11,0.46,40.6683/44.6472/157.4212/139.01/157.4212/No Next Fib Ext/49.16,No Recent Minima/No Horizontal Support/37.3162/32.5538/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2026-02-08 (Price: 60.07)",2026-05-14 (Price: 67.38),"12.17%, 3.2 months","92.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-05-14 (Price: 67.38), 12.17% above",3.2 months,58.58,No Information,No Information,No Information,No Information,No Information,12.17% above/12.17% above/12.17% above,11.23%/1.19%/4.0%,"20.12%, 35.1%",1.4 year/28 days/3.8 months,2028-02-06/2026-03-20/2026-07-23,3.13%,1.56%,1.57%,0.12,-0.02,63.3438/62.4728/74.91/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,40.58/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/51.59,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
BASELINEDIVERGENCE,"MAZDOCK.NS, Long, 2026-02-08 (Price: 2402.3999)",2026-05-14 (Price: 2522.8),"5.01%, 3.2 months","85.0%, Past 5 years, 60","Weekly, was CONFIRMED on 2026-02-08",Already confirmed,"2026-05-14 (Price: 2522.8), 5.01% above",3.2 months,2380.0,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,170.26%/0.38%/58.89%,"6.25%, 28.55%",7.7 months/2.1 months/4.2 months,2027-01-08/2026-05-10/2026-08-09,92.6%,54.38%,38.22%,0.78,2.08,3587.5038/3817.1732/4287.3338/2588.15/4287.3338/5593.7123/2600.87,2301.8/112.6583/1843.1138/1261.1932/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-02-05 (Price: 5.71)",2026-05-13 (Price: 5.82),"1.93%, 3.2 months","94.59%, Past 4 years, 37","Daily, is CONFIRMED on 2026-02-05",Already confirmed,"2026-05-14 (Price: 5.91), 3.5% above",3.3 months,5.63,No Information,No Information,No Information,No Information,No Information,5.16% above/3.5% above/3.5% above,6.0%/0.46%/2.59%,"6.51%, 16.22%",8.3 months/20 days/2.1 months,2027-01-31/2026-03-05/2026-05-07,13.84%,2.96%,10.88%,0.23,0.15,5.8682/5.8579/5.91/6.825/7.4565/8.4564/5.72,5.52/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"ORCL, Long, 2026-01-26 (Price: 182.44)",2026-05-11 (Price: 193.84),"6.25%, 3.5 months","90.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-01-26",Already confirmed,"2026-05-14 (Price: 195.61), 7.22% above",3.6 months,179.1,No Information,No Information,No Information,No Information,No Information,10.41% above/7.22% above/7.22% above,13.62%/0.99%/5.58%,"50.1%, 58.43%",3.2 months/6 days/1.1 month,2026-06-14/2026-02-03/2026-03-14,-1.22%,15.8%,-17.02%,0.06,0.73,198.5312/192.6202/193.99/No Horizontal Resistance/300.069/376.1425/218.9,173.88/82.7925/167.1709/152.3597/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-01-23 (Price: 5.7)",2026-05-11 (Price: 5.85),"2.63%, 3.6 months","94.59%, Past 4 years, 37","Daily, is CONFIRMED on 2026-01-23",Already confirmed,"2026-05-14 (Price: 5.91), 3.68% above",3.7 months,5.65,No Information,No Information,No Information,No Information,No Information,3.87% above/3.68% above/3.68% above,6.0%/0.46%/2.59%,"6.51%, 16.22%",8.3 months/20 days/2.1 months,2027-01-18/2026-02-20/2026-04-24,13.84%,2.96%,10.88%,0.23,0.15,5.8579/5.8476/5.88/6.825/7.4565/8.4564/5.73,5.52/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
BASELINEDIVERGENCE,"MAZDOCK.NS, Long, 2026-01-11 (Price: 2500.5)",2026-05-14 (Price: 2522.8),"0.89%, 4.1 months","85.0%, Past 5 years, 60","Weekly, was CONFIRMED on 2026-01-11",Already confirmed,"2026-05-14 (Price: 2522.8), 0.89% above",4.1 months,2495.0,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,170.26%/0.38%/58.89%,"6.25%, 28.55%",7.7 months/2.1 months/4.2 months,2026-12-11/2026-04-12/2026-07-12,92.6%,54.38%,38.22%,0.78,2.08,3733.9967/3973.0444/4259.573/2588.15/4259.573/5325.1753/2600.87,2408.2/112.6583/1843.1138/1261.1932/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
TRENDPULSE,"BDL.NS, Long, 2026-01-06 (Price: 1542.5)",2026-05-14 (Price: 1353.1),"-12.28%, 4.3 months","100.0%, Past 4 years, 26","Daily, is CONFIRMED on 2026-01-06",Already confirmed,"2026-05-14 (Price: 1353.1), 12.28% below",4.3 months,1540.0,No Information,No Information,No Information,No Information,No Information,12.28% below/12.28% below/12.28% below,12.76%/0.22%/6.47%,"-0.0%, 26.62%",5.7 months/6 days/1.3 month,2026-09-10/2026-01-14/2026-03-03,21.24%,33.91%,-12.67%,1.3,1.42,1708.1645/1642.2997/1811.9/1643.7/2355.3598/2625.1645/1586.57,1324.3/184.5375/1479.6462/1355.4768/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
BASELINEDIVERGENCE,"MAZDOCK.NS, Long, 2026-01-04 (Price: 2494.5)",2026-05-14 (Price: 2522.8),"1.13%, 4.3 months","85.0%, Past 5 years, 60","Weekly, was CONFIRMED on 2026-01-04",Already confirmed,"2026-05-14 (Price: 2522.8), 1.13% above",4.3 months,2579.0,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,170.26%/0.38%/58.89%,"6.25%, 28.55%",7.7 months/2.1 months/4.2 months,2026-12-04/2026-04-05/2026-07-05,92.6%,54.38%,38.22%,0.78,2.08,3725.0368/3963.5111/4259.573/2588.15/4259.573/5325.1753/2600.87,2408.2/112.6583/1843.1138/1261.1932/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
TRENDPULSE,"MAR, Long, 2025-12-31 (Price: 310.24)",2026-05-14 (Price: 353.47),"13.93%, 4.5 months","100.0%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-12-31",Already confirmed,"2026-05-14 (Price: 353.47), 13.93% above",4.5 months,302.43,No Information,No Information,No Information,No Information,No Information,15.97% above/13.93% above/13.93% above,30.2%/3.49%/14.0%,"0%, 34.42%",1.6 year/4.2 months/9.9 months,2028-04-13/2026-07-01/2027-03-06,8.97%,8.08%,0.89%,1.25,0.41,376.166/353.6736/311.87/No Horizontal Resistance/372.972/399.3723/No EMA 200 Target,136.01/129.12/275.4012/235.5515/No F-Track Level/No F-Track Level/267.22,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"AAPL, Long, 2025-12-02 (Price: 286.19)",2026-05-13 (Price: 298.87),"4.43%, 5.4 months","88.46%, Past 4 years, 26","Daily, is CONFIRMED on 2025-12-02",Already confirmed,"2026-05-14 (Price: 298.21), 4.2% above",5.4 months,283.0,No Information,No Information,No Information,No Information,No Information,5.34% above/4.2% above/4.2% above,7.36%/0.65%/2.8%,"13.77%, 30.22%",3 months/6 days/18 days,2026-04-11/2025-12-10/2025-12-28,1.87%,16.62%,-14.75%,0.14,0.88,No Target/294.2033/414.67/No Horizontal Resistance/294.7231/309.0801/No EMA 200 Target,266.25/136.57/189.8723/119.0319/No F-Track Level/No F-Track Level/227.61,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-11-30 (Price: 320.12)",2026-05-14 (Price: 397.17),"24.07%, 5.5 months","100.0%, Past 10 years, 20","Weekly, is CONFIRMED on 2025-11-28",Already confirmed,"2026-05-14 (Price: 397.17), 24.07% above",5.5 months,311.01,No Information,No Information,No Information,No Information,No Information,32.54% above/24.07% above/24.07% above,19.02%/4.43%/10.08%,"-0.0%, 15.08%",4 months/1.2 month/1.7 month,2026-05-22/2026-01-21/2026-02-11,13.59%,17.02%,-3.43%,1.76,0.92,378.3178/352.3881/488.5/No Horizontal Resistance/No Target/322.8294/No EMA 200 Target,147.74/84.51/240.3589/219.0619/No F-Track Level/No F-Track Level/203.2,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"NIFTY_MIDCAP_100.NS, Long, 2025-11-12 (Price: 60902.3008)",2026-05-14 (Price: 60839.6992),"-0.1%, 6.1 months","86.84%, Past 4 years, 38","Daily, is CONFIRMED on 2025-11-12",Already confirmed,"2026-05-14 (Price: 60839.6992), 0.1% below",6.1 months,60704.6992,No Information,No Information,No Information,No Information,No Information,0.68% above/0.1% below/0.1% below,4.39%/0.17%/2.27%,"10.85%, 21.42%",3.3 months/4 days/19 days,2026-04-04/2025-11-17/2025-12-09,10.72%,19.9%,-9.18%,0.13,1.53,64197.1153/62284.783/80321.9/No Horizontal Resistance/69983.5191/76335.2565/No EMA 200 Target,59468.6/24894.2998/51648.171/44465.2214/No F-Track Level/No F-Track Level/55821.15,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2025-11-03 (Price: 5.94)",2026-05-13 (Price: 5.82),"-2.02%, 6.4 months","94.59%, Past 4 years, 37","Daily, is CONFIRMED on 2025-11-03",Already confirmed,"2026-05-14 (Price: 5.91), 0.51% below",6.4 months,5.9,No Information,No Information,No Information,No Information,No Information,0.51% below/0.51% below/0.51% below,6.0%/0.46%/2.59%,"6.51%, 16.22%",8.3 months/20 days/2.1 months,2026-10-29/2025-12-01/2026-02-02,13.84%,2.96%,10.88%,0.23,0.15,6.1045/6.0938/6.14/6.825/7.4565/8.4213/No EMA 200 Target,5.8/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.75,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"BDL.NS, Long, 2025-11-03 (Price: 1536.6)",2026-05-14 (Price: 1353.1),"-11.94%, 6.4 months","100.0%, Past 4 years, 26","Daily, is CONFIRMED on 2025-11-03",Already confirmed,"2026-05-14 (Price: 1353.1), 11.94% below",6.4 months,1530.0,No Information,No Information,No Information,No Information,No Information,11.94% below/11.94% below/11.94% below,12.76%/0.22%/6.47%,"-0.0%, 26.62%",5.7 months/6 days/1.3 month,2026-07-08/2025-11-11/2025-12-29,21.24%,33.91%,-12.67%,1.3,1.42,1701.6308/1636.018/1607.04/No Horizontal Resistance/2355.3598/2625.1645/No EMA 200 Target,1488.8/184.5375/1479.6462/1355.4768/No F-Track Level/No F-Track Level/1513.57,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"QQQ, Long, 2025-10-26 (Price: 617.1)",2026-05-14 (Price: 719.79),"16.64%, 6.7 months","88.89%, Past 10 years, 18","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2026-05-14 (Price: 719.79), 16.64% above",6.7 months,607.14,No Information,No Information,No Information,No Information,No Information,19.18% above/17.89% above/16.64% above,12.09%/1.74%/6.41%,"10.15%, 35.46%",4.2 months/1.2 month/2.2 months,2026-04-26/2025-12-17/2026-01-29,7.81%,12.14%,-4.33%,0.34,0.81,697.8784/656.6561/920.5/No Horizontal Resistance/No Target/836.2536/No EMA 200 Target,422.67/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level/533.99,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2025-10-26 (Price: 25358.1602)",2026-05-14 (Price: 29580.2988),"16.65%, 6.7 months","95.0%, Past 10 years, 20","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2026-05-14 (Price: 29580.2988), 16.65% above",6.7 months,24991.0996,No Information,No Information,No Information,No Information,No Information,19.19% above/16.65% above/16.65% above,11.99%/1.69%/5.82%,"10.17%, 35.49%",4.9 months/1.2 month/2.8 months,2026-05-26/2025-12-17/2026-02-24,8.22%,12.18%,-3.96%,0.62,0.81,27975.1223/26834.0051/37828.43/No Horizontal Resistance/No Target/33965.62/No EMA 200 Target,17397.7/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level/21943.31,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2025-10-22 (Price: 5.98)",2026-05-13 (Price: 5.82),"-2.68%, 6.8 months","94.59%, Past 4 years, 37","Daily, is CONFIRMED on 2025-10-22",Already confirmed,"2026-05-14 (Price: 5.91), 1.17% below",6.8 months,5.85,No Information,No Information,No Information,No Information,No Information,1.17% below/1.17% below/1.17% below,6.0%/0.46%/2.59%,"6.51%, 16.22%",8.3 months/20 days/2.1 months,2026-10-17/2025-11-19/2026-01-21,13.84%,2.96%,10.88%,0.23,0.15,6.1456/6.1349/6.16/6.825/7.4565/8.4213/No EMA 200 Target,5.8/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.75,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
PULSEGAUGE,"ASHR, Long, 2025-10-10 (Price: 31.48)",2026-05-11 (Price: 36.51),"15.98%, 7.1 months","83.33%, Past 12 years, 6","Weekly, was CONFIRMED on 2025-10-10",No Cancellation Possible,"2026-05-14 (Price: 36.14), 14.8% above",7.2 months,32.82,No Information,No Information,No Information,No Information,No Information,No Information,20.84%/18.64%/19.53%,"28.49%, 29.84%",1.3 year/2 months/10.9 months,2027-08-18/2026-01-04/2027-01-26,5.6%,2.08%,3.52%,0.29,-0.23,32.8273/37.628/60.2967/39.9467/60.2967/80.3432/32.88,25.21/23.68/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2025-10-09 (Price: 6.02)",2026-05-13 (Price: 5.82),"-3.32%, 7.2 months","94.59%, Past 4 years, 37","Daily, is CONFIRMED on 2025-10-09",Already confirmed,"2026-05-14 (Price: 5.91), 1.83% below",7.2 months,5.93,No Information,No Information,No Information,No Information,No Information,0.84% below/1.83% below/1.83% below,6.0%/0.46%/2.59%,"6.51%, 16.22%",8.3 months/20 days/2.1 months,2026-10-04/2025-11-06/2026-01-08,13.84%,2.96%,10.88%,0.23,0.15,6.1868/6.1759/6.18/6.825/7.4565/8.4213/No EMA 200 Target,5.57/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.75,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"NVDA, Long, 2025-10-05 (Price: 187.62)",2026-05-14 (Price: 235.74),"25.65%, 7.4 months","86.36%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-10-03",Already confirmed,"2026-05-14 (Price: 235.74), 25.65% above",7.4 months,180.43,No Information,No Information,No Information,No Information,No Information,33.44% above/25.65% above/25.65% above,43.5%/5.43%/14.45%,"26.78%, 65.96%",1.6 year/1.2 month/4.1 months,2028-01-17/2025-11-26/2026-03-30,14.31%,32.67%,-18.36%,0.35,1.39,214.2245/214.7311/299.24/No Horizontal Resistance/239.8943/283.6698/No EMA 200 Target,167.02/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/143.06,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"AEM.TO, Long, 2025-09-30 (Price: 234.4)",2026-05-14 (Price: 264.27),"12.74%, 7.5 months","94.12%, Past 20 years, 17","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-05-14 (Price: 264.27), 12.74% above",7.5 months,200.18,No Information,No Information,No Information,No Information,No Information,12.74% above/18.51% above/12.74% above,119.13%/3.75%/48.89%,"19.32%, 59.99%",2 years/5.1 months/11.5 months,2028-08-07/2026-05-09/2027-02-11,12.24%,8.78%,3.46%,1.44,0.44,270.1226/348.9982/366.4/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,61.72/60.0025/193.9088/163.0279/No F-Track Level/No F-Track Level/159.65,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"IMO.TO, Long, 2025-09-30 (Price: 126.19)",2026-05-14 (Price: 181.62),"43.93%, 7.5 months","100.0%, Past 20 years, 23","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-05-14 (Price: 181.62), 43.93% above",7.5 months,124.35,No Information,No Information,No Information,No Information,No Information,43.93% above/43.24% above/43.93% above,56.58%/11.5%/29.53%,"-0.0%, 64.29%",3.9 years/5.1 months/1.1 year,2031-04-25/2026-05-09/2027-04-26,9.8%,7.48%,2.32%,1.35,0.39,166.3941/163.4539/192.6/No Horizontal Resistance/129.8192/200.2184/No EMA 200 Target,88.59/60.8067/86.3092/No stop loss/No F-Track Level/No F-Track Level/104.72,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
BASELINEDIVERGENCE,"MAZDOCK.NS, Long, 2025-09-28 (Price: 2827.6001)",2026-05-14 (Price: 2522.8),"-10.78%, 7.6 months","85.0%, Past 5 years, 60","Weekly, was CONFIRMED on 2025-09-28",Already confirmed,"2026-05-14 (Price: 2522.8), 10.78% below",7.6 months,3025.0,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,170.26%/0.38%/58.89%,"6.25%, 28.55%",7.7 months/2.1 months/4.2 months,2026-08-28/2025-12-28/2026-03-29,92.6%,54.38%,38.22%,0.78,2.08,4222.4552/4492.7738/4090.5272/No Horizontal Resistance/4090.5272/4287.3338/No EMA 200 Target,2603.1/113.85/2784.682/1843.1138/No F-Track Level/No F-Track Level/2600.87,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2025-09-08 (Price: 5.87)",2026-05-13 (Price: 5.82),"-0.85%, 8.2 months","94.59%, Past 4 years, 37","Daily, is CONFIRMED on 2025-09-08",Already confirmed,"2026-05-14 (Price: 5.91), 0.68% above",8.3 months,5.74,No Information,No Information,No Information,No Information,No Information,3.32% above/0.68% above/0.68% above,6.0%/0.46%/2.59%,"6.51%, 16.22%",8.3 months/20 days/2.1 months,2026-09-03/2025-10-06/2025-12-08,13.84%,2.96%,10.88%,0.23,0.15,6.0326/6.022/5.95/6.825/7.4565/8.4564/No EMA 200 Target,5.42/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/5.76,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2025-09-03 (Price: 5.9)",2026-05-13 (Price: 5.82),"-1.36%, 8.4 months","94.59%, Past 4 years, 37","Daily, is CONFIRMED on 2025-09-03",Already confirmed,"2026-05-14 (Price: 5.91), 0.17% above",8.4 months,5.85,No Information,No Information,No Information,No Information,No Information,1.2% above/0.17% above/0.17% above,6.0%/0.46%/2.59%,"6.51%, 16.22%",8.3 months/20 days/2.1 months,2026-08-29/2025-10-01/2025-12-03,13.84%,2.96%,10.88%,0.23,0.15,6.0634/6.0528/5.96/6.825/7.4565/8.4564/No EMA 200 Target,5.42/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/5.77,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2025-09-01 (Price: 5.84)",2026-05-13 (Price: 5.82),"-0.34%, 8.5 months","94.59%, Past 4 years, 37","Daily, is CONFIRMED on 2025-09-01",Already confirmed,"2026-05-14 (Price: 5.91), 1.2% above",8.5 months,5.67,No Information,No Information,No Information,No Information,No Information,1.2% above/1.2% above/1.2% above,6.0%/0.46%/2.59%,"6.51%, 16.22%",8.3 months/20 days/2.1 months,2026-08-27/2025-09-29/2025-12-01,13.84%,2.96%,10.88%,0.23,0.15,6.0018/5.9913/5.93/6.825/7.4565/8.4564/No EMA 200 Target,5.42/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/5.77,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
SIGMASHELL,"BDL.NS, Long, 2025-09-01 (Price: 1458.7)",2026-05-13 (Price: 1360.3),"-6.75%, 8.5 months","71.43%, Past 5 years, 7","Daily, was CONFIRMED on 2025-09-01",Already confirmed,"2026-05-14 (Price: 1353.1), 7.24% below",8.5 months,1440.0,"-8.16, 67.5%",No Information,No Information,No Information,No Information,No Information,42.09%/14.5%/28.3%,"4.95%, 30.16%",3.8 months/2.4 months/3.1 months,2026-02-13/2025-12-14/2026-01-13,19.75%,18.52%,1.23%,0.4,0.83,1468.0357/1871.5121/2355.3598/No Horizontal Resistance/2355.3598/2625.1645/No EMA 200 Target,1428.9/184.5375/1355.4768/1101.1152/No F-Track Level/No F-Track Level/1445.27,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
TRENDPULSE,"IMO.TO, Long, 2025-08-31 (Price: 124.62)",2026-05-14 (Price: 181.62),"45.74%, 8.5 months","100.0%, Past 20 years, 23","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2026-05-14 (Price: 181.62), 45.74% above",8.5 months,114.68,No Information,No Information,No Information,No Information,No Information,67.89% above/56.99% above/45.74% above,56.58%/11.5%/29.53%,"-0.0%, 64.29%",3.9 years/5.1 months/1.1 year,2031-03-26/2026-04-09/2027-03-27,9.8%,7.48%,2.32%,1.35,0.39,164.3239/161.4203/134.06/No Horizontal Resistance/129.8192/200.2184/No EMA 200 Target,88.59/60.8067/86.3092/No stop loss/No F-Track Level/No F-Track Level/102.35,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"IMO.TO, Long, 2025-07-31 (Price: 115.53)",2026-05-14 (Price: 181.62),"57.21%, 9.6 months","100.0%, Past 20 years, 23","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2026-05-14 (Price: 181.62), 57.21% above",9.6 months,110.11,No Information,No Information,No Information,No Information,No Information,67.89% above/55.66% above/57.21% above,56.58%/11.5%/29.53%,"-0.0%, 64.29%",3.9 years/5.1 months/1.1 year,2031-02-23/2026-03-09/2027-02-24,9.8%,7.48%,2.32%,1.35,0.39,152.3379/149.646/119.51/No Horizontal Resistance/125.7351/130.9032/No EMA 200 Target,88.59/60.8067/95.1616/91.2096/No F-Track Level/No F-Track Level/100.87,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
