Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-03-05 (Price: 5.67)",2026-05-07 (Price: 5.95),"4.94%, 2.1 months","94.59%, Past 4 years, 37","Daily, is CONFIRMED on 2026-03-05",Already confirmed,"2026-05-08 (Price: 5.76), 1.59% above",2.1 months,5.6,No Information,No Information,No Information,No Information,No Information,1.59% above/1.59% above/1.59% above,6.0%/0.46%/2.59%,"6.51%, 16.22%",8.3 months/20 days/2.1 months,2027-02-28/2026-04-02/2026-06-04,13.84%,2.96%,10.88%,0.23,0.15,5.8271/5.8169/5.9/6.825/7.4565/8.4564/5.72,5.56/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"BBD-B.TO, Long, 2026-02-20 (Price: 276.88)",2026-05-06 (Price: 296.66),"7.14%, 2.5 months","71.43%, Past 4 years, 21","Daily, is CONFIRMED on 2026-02-20",Already confirmed,"2026-05-08 (Price: 288.98), 4.37% above",2.6 months,274.76,No Information,No Information,No Information,No Information,No Information,4.76% above/4.37% above/4.37% above,14.59%/1.21%/4.57%,"28.68%, 66.64%",11 days/6 days/7 days,2026-03-07/2026-02-28/2026-03-02,-10.87%,45.65%,-56.52%,-0.3,1.7,341.4761/289.5334/415.71/No Horizontal Resistance/675.785/850.042/No EMA 200 Target,232.61/53.275/273.2675/206.014/No F-Track Level/No F-Track Level/182.12,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-02-18 (Price: 5.64)",2026-05-07 (Price: 5.95),"5.5%, 2.6 months","94.59%, Past 4 years, 37","Daily, is CONFIRMED on 2026-02-18",Already confirmed,"2026-05-08 (Price: 5.76), 2.13% above",2.6 months,5.6,No Information,No Information,No Information,No Information,No Information,2.86% above/2.13% above/2.13% above,6.0%/0.46%/2.59%,"6.51%, 16.22%",8.3 months/20 days/2.1 months,2027-02-13/2026-03-18/2026-05-20,13.84%,2.96%,10.88%,0.23,0.15,5.7962/5.7861/5.89/6.825/7.4565/8.4564/5.73,5.58/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2026-02-15 (Price: 146.42)",2026-05-08 (Price: 152.71),"4.3%, 2.7 months","92.59%, Past 10 years, 27","Weekly, is CONFIRMED on 2026-02-13",Already confirmed,"2026-05-08 (Price: 152.71), 4.3% above",2.7 months,138.58,No Information,No Information,No Information,No Information,No Information,10.22% above/4.3% above/4.3% above,10.37%/1.53%/6.06%,"6.29%, 28.98%",1.3 year/28 days/3.7 months,2027-12-24/2026-03-27/2026-07-25,6.05%,6.79%,-0.74%,0.9,0.39,154.9416/155.2931/165.6/171.0825/218.156/349.4971/No EMA 200 Target,130.99/127.536/136.9828/86.815/No F-Track Level/No F-Track Level/136.09,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
DELTADRIFT,"ORCL, Long, 2026-02-15 (Price: 160.14)",2026-05-08 (Price: 195.95),"22.36%, 2.7 months","80.0%, Past 15 years, 5","Weekly, was CONFIRMED on 2026-02-15",Already confirmed,"2026-05-08 (Price: 195.95), 22.36% above",2.7 months,148.49,No Information,No Information,No Information,No Information,No Information,No Information,15.74%/12.23%/13.73%,"20.01%, 25.53%",2.7 months/7 days/1.2 month,2026-06-12/2026-02-25/2026-04-08,6.28%,8.05%,-1.77%,0.4,0.41,208.3742/182.1272/195.25/No Horizontal Resistance/300.069/376.1425/210.99,142.82/82.7925/152.3597/145.7273/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets)
TRENDPULSE,"CEN.NZ, Long, 2026-02-05 (Price: 9.65)",2026-05-08 (Price: 9.9),"2.59%, 3.1 months","73.33%, Past 4 years, 30","Daily, is CONFIRMED on 2026-02-05",Already confirmed,"2026-05-08 (Price: 9.9), 2.59% above",3.1 months,9.46,No Information,No Information,No Information,No Information,No Information,3.45% above/2.59% above/2.59% above,7.56%/0.63%/2.89%,"7.04%, 16.17%",3.4 months/10 days/1.4 month,2026-07-02/2026-02-19/2026-04-06,1.21%,5.44%,-4.23%,0.03,0.28,9.8131/9.9289/9.71/9.85/11.2606/15.4512/No EMA 200 Target,9.18/6.86/8.6706/No stop loss/No F-Track Level/No F-Track Level/9.21,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"AAPL, Long, 2026-02-04 (Price: 276.49)",2026-05-08 (Price: 293.32),"6.09%, 3.1 months","88.46%, Past 4 years, 26","Daily, is CONFIRMED on 2026-02-04",Already confirmed,"2026-05-08 (Price: 293.32), 6.09% above",3.1 months,272.29,No Information,No Information,No Information,No Information,No Information,8.63% above/6.09% above/6.09% above,7.36%/0.65%/2.8%,"13.77%, 30.22%",3 months/6 days/18 days,2026-06-14/2026-02-12/2026-03-02,1.87%,16.62%,-14.75%,0.14,0.88,No Target/284.2317/283.77/No Horizontal Resistance/289.238/325.3828/No EMA 200 Target,246.7/136.57/202.8031/187.5583/No F-Track Level/No F-Track Level/237.76,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"WMT, Long, 2026-02-03 (Price: 127.71)",2026-05-05 (Price: 130.79),"2.41%, 3 months","96.43%, Past 4 years, 28","Daily, is CONFIRMED on 2026-02-03",Already confirmed,"2026-05-08 (Price: 130.43), 2.13% above",3.1 months,123.65,No Information,No Information,No Information,No Information,No Information,5.13% above/2.13% above/2.13% above,7.6%/0.71%/3.42%,"14.39%, 26.01%",3 months/6 days/24 days,2026-06-13/2026-02-11/2026-03-09,14.57%,14.59%,-0.02%,0.57,0.94,134.0061/132.0777/180.35/No Horizontal Resistance/137.8139/No Next Fib Ext/No EMA 200 Target,116.57/43.3466/85.5556/53.2582/No F-Track Level/No F-Track Level/103.36,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"CVS, Long, 2026-01-26 (Price: 83.87)",2026-05-05 (Price: 80.69),"-3.79%, 3.3 months","95.24%, Past 4 years, 21","Daily, is CONFIRMED on 2026-01-26",Already confirmed,"2026-05-08 (Price: 90.55), 7.96% above",3.4 months,83.25,No Information,No Information,No Information,No Information,No Information,9.08% above/7.96% above/7.96% above,8.82%/1.81%/4.98%,"3.79%, 26.0%",2.1 months/6 days/23 days,2026-04-27/2026-02-03/2026-02-28,15.11%,3.22%,11.89%,1.31,0.16,89.1203/88.0467/86.67/106.045/116.3721/144.3517/No EMA 200 Target,78.6/58.425/76.2419/70.3769/No F-Track Level/No F-Track Level/71.96,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2026-01-25 (Price: 59.07)",2026-05-08 (Price: 67.94),"15.02%, 3.4 months","92.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2026-01-23",Already confirmed,"2026-05-08 (Price: 67.94), 15.02% above",3.4 months,57.35,No Information,No Information,No Information,No Information,No Information,15.02% above/16.62% above/15.02% above,11.23%/1.19%/4.0%,"20.12%, 35.1%",1.4 year/28 days/3.8 months,2028-01-23/2026-03-06/2026-07-09,3.13%,1.56%,1.57%,0.12,-0.02,62.2893/61.4328/73.31/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,40.58/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/50.68,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2026-01-18 (Price: 48.64)",2026-05-08 (Price: 50.09),"2.98%, 3.7 months","100.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2026-01-16",Already confirmed,"2026-05-08 (Price: 50.09), 2.98% above",3.7 months,48.27,No Information,No Information,No Information,No Information,No Information,3.88% above/2.98% above/2.98% above,4.78%/1.57%/2.92%,"-0.0%, 32.4%",1.1 year/28 days/3.7 months,2027-08-14/2026-02-27/2026-06-27,4.78%,4.53%,0.25%,1.33,0.22,49.5544/50.0603/65.73/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,35.35/27.9467/37.996/28.1885/No F-Track Level/No F-Track Level/42.5,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"ASML, Long, 2026-01-18 (Price: 1358.5699)",2026-05-08 (Price: 1592.02),"17.18%, 3.7 months","90.0%, Past 10 years, 30","Weekly, is CONFIRMED on 2026-01-16",Already confirmed,"2026-05-08 (Price: 1592.02), 17.18% above",3.7 months,1256.0601,No Information,No Information,No Information,No Information,No Information,17.18% above/19.56% above/17.18% above,26.23%/2.69%/11.48%,"25.72%, 56.36%",8.9 months/1.2 month/3.3 months,2027-02-08/2026-03-11/2026-06-10,11.44%,16.81%,-5.37%,0.53,0.81,1497.144/1514.5337/2118.07/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,689.82/576.784/1034.6774/832.8601/No F-Track Level/No F-Track Level/873.67,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"BBD-B.TO, Long, 2026-01-16 (Price: 275.37)",2026-05-06 (Price: 296.66),"7.73%, 3.7 months","71.43%, Past 4 years, 21","Daily, is CONFIRMED on 2026-01-16",Already confirmed,"2026-05-08 (Price: 288.98), 4.94% above",3.7 months,267.01,No Information,No Information,No Information,No Information,No Information,8.56% above/4.94% above/4.94% above,14.59%/1.21%/4.57%,"28.68%, 66.64%",11 days/6 days/7 days,2026-01-31/2026-01-24/2026-01-26,-10.87%,45.65%,-56.52%,-0.3,1.7,339.6138/287.9544/417.49/No Horizontal Resistance/675.785/850.042/No EMA 200 Target,209.07/53.275/273.2675/206.014/No F-Track Level/No F-Track Level/161.86,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"MAR, Long, 2025-12-31 (Price: 310.24)",2026-05-08 (Price: 353.18),"13.84%, 4.3 months","100.0%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-12-31",Already confirmed,"2026-05-08 (Price: 353.18), 13.84% above",4.3 months,302.43,No Information,No Information,No Information,No Information,No Information,15.88% above/13.84% above/13.84% above,30.2%/3.49%/14.0%,"0%, 34.42%",1.6 year/4.2 months/9.9 months,2028-04-13/2026-07-01/2027-03-06,8.97%,8.08%,0.89%,1.25,0.41,376.166/353.6736/311.87/No Horizontal Resistance/372.972/399.3723/No EMA 200 Target,136.01/129.12/275.4012/235.5515/No F-Track Level/No F-Track Level/267.22,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
SIGMASHELL,"TRI.TO, Long, 2025-11-26 (Price: 188.16)",2026-05-08 (Price: 126.94),"-32.54%, 5.4 months","85.71%, Past 5 years, 14","Daily, was CONFIRMED on 2025-11-26",Already confirmed,"2026-05-08 (Price: 126.94), 32.54% below",5.4 months,188.7,"-3.35, 100.0%",No Information,No Information,No Information,No Information,No Information,12.27%/0.96%/6.6%,"10.99%, 12.83%",2.3 months/1.2 month/1.8 month,2026-03-05/2026-01-17/2026-02-12,6.18%,4.49%,1.69%,0.16,0.21,No Target/200.5786/293.2329/240.8933/293.2329/455.2123/No EMA 200 Target,185.77/116.89/131.2534/93.0152/No F-Track Level/No F-Track Level/182.39,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
TRENDPULSE,"MAZDOCK.NS, Long, 2025-11-17 (Price: 2800.5)",2026-05-06 (Price: 2644.5),"-5.57%, 5.7 months","95.0%, Past 4 years, 20","Daily, is CONFIRMED on 2025-11-17",Already confirmed,"2026-05-08 (Price: 2657.3), 5.11% below",5.7 months,2795.0,No Information,No Information,No Information,No Information,No Information,4.49% below/5.11% below/5.11% below,30.67%/1.66%/11.68%,"17.79%, 32.27%",3.8 months/8 days/25 days,2026-05-01/2025-11-28/2025-12-23,26.06%,53.73%,-27.67%,0.84,2.12,3301.7895/3127.5984/3360.0/No Horizontal Resistance/4090.5272/4287.3338/2802.76,2630.5/112.6583/2784.682/1843.1138/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
SIGMASHELL,"TRI.TO, Long, 2025-11-04 (Price: 206.63)",2026-05-08 (Price: 126.94),"-38.57%, 6.2 months","85.71%, Past 5 years, 14","Daily, was CONFIRMED on 2025-11-04",Already confirmed,"2026-05-08 (Price: 126.94), 38.57% below",6.2 months,221.1,"-3.94, 62.5%",No Information,No Information,No Information,No Information,No Information,12.27%/0.96%/6.6%,"10.99%, 12.83%",2.3 months/1.2 month/1.8 month,2026-02-11/2025-12-26/2026-01-21,6.18%,4.49%,1.69%,0.16,0.21,No Target/220.2676/293.2329/240.8933/293.2329/455.2123/No EMA 200 Target,No Recent Minima/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/182.39,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
PULSEGAUGE,"EFN.TO, Long, 2025-10-09 (Price: 36.31)",2026-05-08 (Price: 28.0),"-22.89%, 7 months","87.5%, Past 22 years, 8","Weekly, was CONFIRMED on 2025-10-09",No Cancellation Possible,"2026-05-08 (Price: 28.0), 22.89% below",7 months,36.84,No Information,No Information,No Information,No Information,No Information,No Information,40.6%/22.12%/28.35%,"54.78%, 48.06%",1.7 year/2.1 months/10.9 months,2028-03-13/2026-01-08/2027-01-25,7.2%,9.58%,-2.38%,0.37,-0.03,37.9331/46.6039/45.1741/No Horizontal Resistance/45.1741/70.5281/No EMA 200 Target,36.01/11.7733/29.5041/No stop loss/No F-Track Level/No F-Track Level/34.97,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
TRENDPULSE,"AEM.TO, Long, 2025-09-30 (Price: 234.4)",2026-05-08 (Price: 264.48),"12.83%, 7.3 months","94.12%, Past 20 years, 17","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-05-08 (Price: 264.48), 12.83% above",7.3 months,200.18,No Information,No Information,No Information,No Information,No Information,12.83% above/18.6% above/12.83% above,119.13%/3.75%/48.89%,"19.32%, 59.99%",2 years/5.1 months/11.5 months,2028-08-07/2026-05-09/2027-02-11,12.24%,8.78%,3.46%,1.44,0.44,270.1226/348.9982/366.4/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,61.72/60.0025/193.9088/163.0279/No F-Track Level/No F-Track Level/159.65,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"IMO.TO, Long, 2025-09-30 (Price: 126.19)",2026-05-08 (Price: 173.7),"37.65%, 7.3 months","100.0%, Past 20 years, 23","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-05-08 (Price: 173.7), 37.65% above",7.3 months,124.35,No Information,No Information,No Information,No Information,No Information,37.65% above/37.0% above/37.65% above,56.58%/11.5%/29.53%,"-0.0%, 64.29%",3.9 years/5.1 months/1.1 year,2031-04-25/2026-05-09/2027-04-26,9.8%,7.48%,2.32%,1.35,0.39,166.3941/163.4539/192.6/No Horizontal Resistance/129.8192/200.2184/No EMA 200 Target,88.59/60.8067/86.3092/No stop loss/No F-Track Level/No F-Track Level/104.72,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
SIGMASHELL,"TRI.TO, Long, 2025-09-15 (Price: 235.79)",2026-05-08 (Price: 126.94),"-46.16%, 7.8 months","85.71%, Past 5 years, 14","Daily, was CONFIRMED on 2025-09-15",Already confirmed,"2026-05-08 (Price: 126.94), 46.16% below",7.8 months,239.1,"-3.98, 70.59%",No Information,No Information,No Information,No Information,No Information,12.27%/0.96%/6.6%,"10.99%, 12.83%",2.3 months/1.2 month/1.8 month,2025-12-23/2025-11-06/2025-12-02,6.18%,4.49%,1.69%,0.16,0.21,No Target/251.3521/293.2329/240.8933/293.2329/455.2123/No EMA 200 Target,231.86/117.9612/193.124/131.2534/No F-Track Level/No F-Track Level/182.39,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
TRENDPULSE,"IMO.TO, Long, 2025-08-31 (Price: 124.62)",2026-05-08 (Price: 173.7),"39.38%, 8.3 months","100.0%, Past 20 years, 23","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2026-05-08 (Price: 173.7), 39.38% above",8.3 months,114.68,No Information,No Information,No Information,No Information,No Information,60.57% above/50.14% above/39.38% above,56.58%/11.5%/29.53%,"-0.0%, 64.29%",3.9 years/5.1 months/1.1 year,2031-03-26/2026-04-09/2027-03-27,9.8%,7.48%,2.32%,1.35,0.39,164.3239/161.4203/134.06/No Horizontal Resistance/129.8192/200.2184/No EMA 200 Target,88.59/60.8067/86.3092/No stop loss/No F-Track Level/No F-Track Level/102.35,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
SIGMASHELL,"TRI.TO, Long, 2025-08-11 (Price: 241.0)",2026-05-08 (Price: 126.94),"-47.33%, 9 months","85.71%, Past 5 years, 14","Daily, was CONFIRMED on 2025-08-11",Already confirmed,"2026-05-08 (Price: 126.94), 47.33% below",9 months,247.39,"-3.09, 100.0%",No Information,No Information,No Information,No Information,No Information,12.27%/0.96%/6.6%,"10.99%, 12.83%",2.3 months/1.2 month/1.8 month,2025-11-18/2025-10-02/2025-10-28,6.18%,4.49%,1.69%,0.16,0.21,No Target/256.906/293.2329/No Horizontal Resistance/293.2329/455.2123/No EMA 200 Target,230.24/117.9612/193.124/131.2534/No F-Track Level/No F-Track Level/182.39,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
TRENDPULSE,"IMO.TO, Long, 2025-07-31 (Price: 115.53)",2026-05-08 (Price: 173.7),"50.35%, 9.4 months","100.0%, Past 20 years, 23","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2026-05-08 (Price: 173.7), 50.35% above",9.4 months,110.11,No Information,No Information,No Information,No Information,No Information,60.57% above/48.87% above/50.35% above,56.58%/11.5%/29.53%,"-0.0%, 64.29%",3.9 years/5.1 months/1.1 year,2031-02-23/2026-03-09/2027-02-24,9.8%,7.48%,2.32%,1.35,0.39,152.3379/149.646/119.51/No Horizontal Resistance/125.7351/130.9032/No EMA 200 Target,88.59/60.8067/95.1616/91.2096/No F-Track Level/No F-Track Level/100.87,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"IHI, Long, 2025-02-28 (Price: 63.77)",2026-05-08 (Price: 49.01),"-23.15%, 1.2 year","71.43%, Past 20 years, 7","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2026-05-08 (Price: 49.01), 23.15% below",1.2 year,63.37,No Information,No Information,No Information,No Information,No Information,23.19% below/23.15% below/23.15% below,16.7%/2.84%/13.93%,"21.92%, 22.64%",7.1 months/5.1 months/6.7 months,2026-01-02/2025-10-07/2025-12-16,3.99%,6.66%,-2.67%,0.06,0.39,72.1813/72.6532/68.59/66.92/68.9264/76.3906/No EMA 200 Target,45.26/46.8983/56.0899/46.1919/No F-Track Level/No F-Track Level/58.82,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-02-28 (Price: 3.39)",2026-05-08 (Price: 2.82),"-16.81%, 1.2 year","80.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2026-05-08 (Price: 2.82), 16.81% below",1.2 year,2.85,No Information,No Information,No Information,No Information,No Information,1.05% below/13.76% below/16.81% below,26.1%/3.25%/14.68%,"37.82%, 49.28%",1.3 year/5 months/10.1 months,2027-01-06/2025-10-03/2026-05-12,4.05%,0.74%,3.31%,-0.09,0.01,3.7883/3.8877/4.74/7.985/12.7156/14.3053/No EMA 200 Target,2.83/3.3133/3.1474/No stop loss/No F-Track Level/No F-Track Level/3.02,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"XLY, Long, 2024-12-31 (Price: 112.175)",2026-05-08 (Price: 120.2),"7.15%, 1.4 year","93.75%, Past 20 years, 16","Monthly, is CONFIRMED on 2024-12-31",Already confirmed,"2026-05-08 (Price: 120.2), 7.15% above",1.4 year,111.935,No Information,No Information,No Information,No Information,No Information,8.14% above/7.15% above/7.15% above,32.13%/5.25%/17.76%,"17.44%, 51.92%",1.5 year/5.1 months/11 months,2027-02-21/2025-08-09/2026-04-22,4.49%,6.16%,-1.67%,1.01,0.34,132.961/132.0973/169.9/No Horizontal Resistance/125.4815/133.9156/No EMA 200 Target,64.58/67.241/86.1124/56.5683/No F-Track Level/No F-Track Level/96.23,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2024-08-31 (Price: 157.2)",2026-05-08 (Price: 143.49),"-8.72%, 1.7 year","80.95%, Past 20 years, 21","Monthly, is CONFIRMED on 2024-08-31",Already confirmed,"2026-05-08 (Price: 143.49), 8.72% below",1.7 year,150.4,No Information,No Information,No Information,No Information,No Information,8.72% below/8.72% below/8.72% below,11.06%/0.33%/6.16%,"7.57%, 36.99%",2.7 years/5.1 months/1.4 year,2028-07-08/2025-04-09/2026-08-29,3.06%,4.53%,-1.47%,-0.07,0.22,170.7978/166.8835/166.33/No Horizontal Resistance/No Target/174.1807/No EMA 200 Target,124.54/100.54/117.2225/81.225/No F-Track Level/No F-Track Level/143.1,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"^NSEI, Long, 2024-07-31 (Price: 24951.1504)",2026-05-08 (Price: 24176.1504),"-3.11%, 1.8 year","75.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2024-07-31",Already confirmed,"2026-05-08 (Price: 24176.1504), 3.11% below",1.8 year,23992.9492,No Information,No Information,No Information,No Information,No Information,0.69% above/3.11% below/3.11% below,12.44%/2.54%/7.03%,"3.32%, 14.78%",1.6 year/6 months/11.3 months,2026-11-12/2025-04-17/2025-12-04,5.48%,6.07%,-0.59%,-0.01,0.32,27136.8712/26705.2163/36682.05/No Horizontal Resistance/33071.3292/48196.8152/No EMA 200 Target,15780.25/15428.8669/23723.236/17945.8431/No F-Track Level/No F-Track Level/21921.5,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2024-02-29 (Price: 144.82)",2026-05-08 (Price: 143.49),"-0.92%, 2.2 years","80.95%, Past 20 years, 21","Monthly, is CONFIRMED on 2024-02-29",Already confirmed,"2026-05-08 (Price: 143.49), 0.92% below",2.2 years,140.55,No Information,No Information,No Information,No Information,No Information,5.21% above/0.91% above/0.92% below,11.06%/0.33%/6.16%,"7.57%, 36.99%",2.7 years/5.1 months/1.4 year,2028-01-06/2024-10-07/2026-02-26,3.06%,4.53%,-1.47%,-0.07,0.22,157.3469/153.7409/146.52/No Horizontal Resistance/153.114/174.1807/No EMA 200 Target,124.54/86.68/117.2225/81.225/No F-Track Level/No F-Track Level/133.48,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"RELIANCE.NS, Long, 2024-02-29 (Price: 1460.8)",2026-05-08 (Price: 1435.2),"-1.75%, 2.2 years","84.62%, Past 20 years, 13","Monthly, is CONFIRMED on 2024-02-29",Already confirmed,"2026-05-08 (Price: 1435.2), 1.75% below",2.2 years,1435.0,No Information,No Information,No Information,No Information,No Information,0.6% above/1.75% below/1.75% below,42.45%/7.3%/18.13%,"0.53%, 36.79%",1.4 year/7.1 months/1.1 year,2026-02-26/2025-01-02/2025-09-24,6.85%,11.69%,-4.84%,0.87,0.6,2144.8926/1725.643/1575.43/No Horizontal Resistance/1503.6962/2250.6285/No EMA 200 Target,1071.86/853.4344/1393.886/957.4297/No F-Track Level/No F-Track Level/1244.6,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2026-05-08 (Price: 455.19)",No Exit Yet,"0.0%, 0 days","87.5%, Past 20 years, 16","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 351.87 prior to 2026-05-29,"2026-05-08 (Price: 455.19), 0.0% below",0 days,351.87,No Information,No Information,No Information,No Information,No Information,28.41% above/28.13% above/0.0% below,190.68%/3.99%/62.87%,"86.58%, 94.83%",2.1 years/5.1 months/11 months,2029-05-07/2026-12-15/2027-08-28,20.04%,7.35%,12.69%,0.48,0.46,893.0373/741.368/707.51/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,97.35/80.125/326.3968/290.5572/366.3964/311.1779/217.35,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"ENZL, Long, 2026-05-08 (Price: 45.9613)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 5","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 44.69 prior to 2026-05-29,"2026-05-08 (Price: 45.9613), 0.0% below",0 days,44.69,No Information,No Information,No Information,No Information,No Information,3.0% above/0.06% below/0.0% below,18.88%/13.45%/17.07%,"-0.0%, 22.82%",1.5 year/1 year/1.2 year,2028-06-28/2027-10-11/2028-01-23,5.74%,1.47%,4.27%,1.01,-0.04,No Target/53.8069/48.63/64.905/78.3229/93.1188/No EMA 200 Target,42.65/39.215/No F-Stack Support/No F-Stack Support/No stop loss/No stop loss/45.5,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
